cod_departamento,departamento,valor,NIVEL,cod_municipio,municipio,clase
"13","BOLIVAR","14","Sin informacion","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","478","Ninguno","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","149","Preescolar","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","637","Primaria completa","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","1720","Primaria incompleta","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","170","Secundaria completa","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","796","Secundaria incompleta","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","483","Media completa","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","140","Media incompleta","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","4","Normal completa","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","4","Normal incompleta","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","65","Tecnico","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","11","Tecnologico","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","43","Universitario","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","9","Especializacion","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","2","Doctorado","13030","ALTOS DEL ROSARIO","Resto rural",
"13","BOLIVAR","28","Sin informacion","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","885","Ninguno","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","239","Preescolar","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","999","Primaria completa","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","2715","Primaria incompleta","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","307","Secundaria completa","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","1258","Secundaria incompleta","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","1021","Media completa","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","256","Media incompleta","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","12","Normal completa","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","12","Normal incompleta","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","116","Tecnico","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","29","Tecnologico","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","123","Universitario","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","21","Especializacion","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","1","Maestria","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","3","Doctorado","13030","ALTOS DEL ROSARIO","Total",
"13","BOLIVAR","28","Sin informacion","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","344","Ninguno","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","115","Preescolar","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","618","Primaria completa","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","1081","Primaria incompleta","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","169","Secundaria completa","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","592","Secundaria incompleta","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","610","Media completa","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","130","Media incompleta","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","3","Normal completa","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","7","Normal incompleta","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","163","Tecnico","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","37","Tecnologico","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","141","Universitario","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","39","Especializacion","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","1","Maestria","13042","ARENAL","Cabecera municipal",
"13","BOLIVAR","5","Sin informacion","13042","ARENAL","Resto rural",
"13","BOLIVAR","267","Ninguno","13042","ARENAL","Resto rural",
"13","BOLIVAR","86","Preescolar","13042","ARENAL","Resto rural",
"13","BOLIVAR","360","Primaria completa","13042","ARENAL","Resto rural",
"13","BOLIVAR","789","Primaria incompleta","13042","ARENAL","Resto rural",
"13","BOLIVAR","80","Secundaria completa","13042","ARENAL","Resto rural",
"13","BOLIVAR","362","Secundaria incompleta","13042","ARENAL","Resto rural",
"13","BOLIVAR","296","Media completa","13042","ARENAL","Resto rural",
"13","BOLIVAR","51","Media incompleta","13042","ARENAL","Resto rural",
"13","BOLIVAR","1","Normal incompleta","13042","ARENAL","Resto rural",
"13","BOLIVAR","68","Tecnico","13042","ARENAL","Resto rural",
"13","BOLIVAR","5","Tecnologico","13042","ARENAL","Resto rural",
"13","BOLIVAR","35","Universitario","13042","ARENAL","Resto rural",
"13","BOLIVAR","10","Especializacion","13042","ARENAL","Resto rural",
"13","BOLIVAR","33","Sin informacion","13042","ARENAL","Total",
"13","BOLIVAR","611","Ninguno","13042","ARENAL","Total",
"13","BOLIVAR","201","Preescolar","13042","ARENAL","Total",
"13","BOLIVAR","978","Primaria completa","13042","ARENAL","Total",
"13","BOLIVAR","1870","Primaria incompleta","13042","ARENAL","Total",
"13","BOLIVAR","249","Secundaria completa","13042","ARENAL","Total",
"13","BOLIVAR","954","Secundaria incompleta","13042","ARENAL","Total",
"13","BOLIVAR","906","Media completa","13042","ARENAL","Total",
"13","BOLIVAR","181","Media incompleta","13042","ARENAL","Total",
"13","BOLIVAR","3","Normal completa","13042","ARENAL","Total",
"13","BOLIVAR","8","Normal incompleta","13042","ARENAL","Total",
"13","BOLIVAR","231","Tecnico","13042","ARENAL","Total",
"13","BOLIVAR","42","Tecnologico","13042","ARENAL","Total",
"13","BOLIVAR","176","Universitario","13042","ARENAL","Total",
"13","BOLIVAR","49","Especializacion","13042","ARENAL","Total",
"13","BOLIVAR","1","Maestria","13042","ARENAL","Total",
"13","BOLIVAR","284","Sin informacion","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","3618","Ninguno","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","1335","Preescolar","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","5398","Primaria completa","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","8915","Primaria incompleta","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","1972","Secundaria completa","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","7285","Secundaria incompleta","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","11329","Media completa","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","1654","Media incompleta","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","10","Normal completa","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","40","Normal incompleta","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","3623","Tecnico","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","1166","Tecnologico","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","2451","Universitario","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","243","Especializacion","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","19","Maestria","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","19","Doctorado","13052","ARJONA","Cabecera municipal",
"13","BOLIVAR","77","Sin informacion","13052","ARJONA","Resto rural",
"13","BOLIVAR","1094","Ninguno","13052","ARJONA","Resto rural",
"13","BOLIVAR","338","Preescolar","13052","ARJONA","Resto rural",
"13","BOLIVAR","1468","Primaria completa","13052","ARJONA","Resto rural",
"13","BOLIVAR","2842","Primaria incompleta","13052","ARJONA","Resto rural",
"13","BOLIVAR","550","Secundaria completa","13052","ARJONA","Resto rural",
"13","BOLIVAR","2172","Secundaria incompleta","13052","ARJONA","Resto rural",
"13","BOLIVAR","2219","Media completa","13052","ARJONA","Resto rural",
"13","BOLIVAR","455","Media incompleta","13052","ARJONA","Resto rural",
"13","BOLIVAR","2","Normal completa","13052","ARJONA","Resto rural",
"13","BOLIVAR","8","Normal incompleta","13052","ARJONA","Resto rural",
"13","BOLIVAR","381","Tecnico","13052","ARJONA","Resto rural",
"13","BOLIVAR","133","Tecnologico","13052","ARJONA","Resto rural",
"13","BOLIVAR","157","Universitario","13052","ARJONA","Resto rural",
"13","BOLIVAR","23","Especializacion","13052","ARJONA","Resto rural",
"13","BOLIVAR","11","Maestria","13052","ARJONA","Resto rural",
"13","BOLIVAR","5","Doctorado","13052","ARJONA","Resto rural",
"13","BOLIVAR","361","Sin informacion","13052","ARJONA","Total",
"13","BOLIVAR","4712","Ninguno","13052","ARJONA","Total",
"13","BOLIVAR","1673","Preescolar","13052","ARJONA","Total",
"13","BOLIVAR","6866","Primaria completa","13052","ARJONA","Total",
"13","BOLIVAR","11757","Primaria incompleta","13052","ARJONA","Total",
"13","BOLIVAR","2522","Secundaria completa","13052","ARJONA","Total",
"13","BOLIVAR","9457","Secundaria incompleta","13052","ARJONA","Total",
"13","BOLIVAR","13548","Media completa","13052","ARJONA","Total",
"13","BOLIVAR","2109","Media incompleta","13052","ARJONA","Total",
"13","BOLIVAR","12","Normal completa","13052","ARJONA","Total",
"13","BOLIVAR","48","Normal incompleta","13052","ARJONA","Total",
"13","BOLIVAR","4004","Tecnico","13052","ARJONA","Total",
"13","BOLIVAR","1299","Tecnologico","13052","ARJONA","Total",
"13","BOLIVAR","2608","Universitario","13052","ARJONA","Total",
"13","BOLIVAR","266","Especializacion","13052","ARJONA","Total",
"13","BOLIVAR","30","Maestria","13052","ARJONA","Total",
"13","BOLIVAR","24","Doctorado","13052","ARJONA","Total",
"13","BOLIVAR","37","Sin informacion","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","457","Ninguno","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","136","Preescolar","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","425","Primaria completa","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","1059","Primaria incompleta","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","172","Secundaria completa","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","564","Secundaria incompleta","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","911","Media completa","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","192","Media incompleta","13062","ARROYOHONDO","Cabecera municipal",
"13","BOLIVAR","49","Especializacion","13873","VILLANUEVA","Cabecera municipal",
"13","BOLIVAR","4","Maestria","13873","VILLANUEVA","Cabecera municipal",
"13","BOLIVAR","4","Doctorado","13873","VILLANUEVA","Cabecera municipal",
"13","BOLIVAR","11","Sin informacion","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","219","Ninguno","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","60","Preescolar","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","328","Primaria completa","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","628","Primaria incompleta","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","98","Secundaria completa","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","466","Secundaria incompleta","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","343","Media completa","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","56","Media incompleta","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","3","Normal incompleta","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","73","Tecnico","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","24","Tecnologico","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","29","Universitario","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","2","Especializacion","13873","VILLANUEVA","Resto rural",
"13","BOLIVAR","106","Sin informacion","13873","VILLANUEVA","Total",
"13","BOLIVAR","1954","Ninguno","13873","VILLANUEVA","Total",
"13","BOLIVAR","720","Preescolar","13873","VILLANUEVA","Total",
"13","BOLIVAR","1971","Primaria completa","13873","VILLANUEVA","Total",
"13","BOLIVAR","4623","Primaria incompleta","13873","VILLANUEVA","Total",
"13","BOLIVAR","730","Secundaria completa","13873","VILLANUEVA","Total",
"13","BOLIVAR","3054","Secundaria incompleta","13873","VILLANUEVA","Total",
"13","BOLIVAR","4006","Media completa","13873","VILLANUEVA","Total",
"13","BOLIVAR","573","Media incompleta","13873","VILLANUEVA","Total",
"13","BOLIVAR","12","Normal completa","13873","VILLANUEVA","Total",
"13","BOLIVAR","25","Normal incompleta","13873","VILLANUEVA","Total",
"13","BOLIVAR","865","Tecnico","13873","VILLANUEVA","Total",
"13","BOLIVAR","191","Tecnologico","13873","VILLANUEVA","Total",
"13","BOLIVAR","396","Universitario","13873","VILLANUEVA","Total",
"13","BOLIVAR","51","Especializacion","13873","VILLANUEVA","Total",
"13","BOLIVAR","4","Maestria","13873","VILLANUEVA","Total",
"13","BOLIVAR","4","Doctorado","13873","VILLANUEVA","Total",
"13","BOLIVAR","124","Sin informacion","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","1191","Ninguno","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","226","Preescolar","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","982","Primaria completa","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","1892","Primaria incompleta","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","342","Secundaria completa","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","1179","Secundaria incompleta","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","2217","Media completa","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","305","Media incompleta","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","8","Normal completa","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","17","Normal incompleta","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","501","Tecnico","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","74","Tecnologico","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","295","Universitario","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","28","Especializacion","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13894","ZAMBRANO","Cabecera municipal",
"13","BOLIVAR","7","Sin informacion","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","231","Ninguno","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","12","Preescolar","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","148","Primaria completa","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","273","Primaria incompleta","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","35","Secundaria completa","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","159","Secundaria incompleta","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","105","Media completa","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","20","Media incompleta","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","1","Normal incompleta","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","23","Tecnico","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","1","Tecnologico","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","7","Universitario","13894","ZAMBRANO","Resto rural",
"13","BOLIVAR","131","Sin informacion","13894","ZAMBRANO","Total",
"13","BOLIVAR","1422","Ninguno","13894","ZAMBRANO","Total",
"13","BOLIVAR","238","Preescolar","13894","ZAMBRANO","Total",
"13","BOLIVAR","1130","Primaria completa","13894","ZAMBRANO","Total",
"13","BOLIVAR","2165","Primaria incompleta","13894","ZAMBRANO","Total",
"13","BOLIVAR","377","Secundaria completa","13894","ZAMBRANO","Total",
"13","BOLIVAR","1338","Secundaria incompleta","13894","ZAMBRANO","Total",
"13","BOLIVAR","2322","Media completa","13894","ZAMBRANO","Total",
"13","BOLIVAR","325","Media incompleta","13894","ZAMBRANO","Total",
"13","BOLIVAR","8","Normal completa","13894","ZAMBRANO","Total",
"13","BOLIVAR","18","Normal incompleta","13894","ZAMBRANO","Total",
"13","BOLIVAR","524","Tecnico","13894","ZAMBRANO","Total",
"13","BOLIVAR","75","Tecnologico","13894","ZAMBRANO","Total",
"13","BOLIVAR","302","Universitario","13894","ZAMBRANO","Total",
"13","BOLIVAR","28","Especializacion","13894","ZAMBRANO","Total",
"13","BOLIVAR","1","Doctorado","13894","ZAMBRANO","Total",
"13","BOLIVAR","617","Media incompleta","13549","PINILLOS","Total",
"13","BOLIVAR","17","Normal completa","13549","PINILLOS","Total",
"13","BOLIVAR","47","Normal incompleta","13549","PINILLOS","Total",
"13","BOLIVAR","405","Tecnico","13549","PINILLOS","Total",
"13","BOLIVAR","75","Tecnologico","13549","PINILLOS","Total",
"13","BOLIVAR","426","Universitario","13549","PINILLOS","Total",
"13","BOLIVAR","85","Especializacion","13549","PINILLOS","Total",
"13","BOLIVAR","2","Maestria","13549","PINILLOS","Total",
"13","BOLIVAR","11","Doctorado","13549","PINILLOS","Total",
"13","BOLIVAR","15","Sin informacion","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","193","Ninguno","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","102","Preescolar","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","293","Primaria completa","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","659","Primaria incompleta","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","130","Secundaria completa","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","451","Secundaria incompleta","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","602","Media completa","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","91","Media incompleta","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","4","Normal incompleta","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","172","Tecnico","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","20","Tecnologico","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","73","Universitario","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","22","Especializacion","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","1","Doctorado","13580","REGIDOR","Cabecera municipal",
"13","BOLIVAR","11","Sin informacion","13580","REGIDOR","Resto rural",
"13","BOLIVAR","207","Ninguno","13580","REGIDOR","Resto rural",
"13","BOLIVAR","72","Preescolar","13580","REGIDOR","Resto rural",
"13","BOLIVAR","255","Primaria completa","13580","REGIDOR","Resto rural",
"13","BOLIVAR","582","Primaria incompleta","13580","REGIDOR","Resto rural",
"13","BOLIVAR","76","Secundaria completa","13580","REGIDOR","Resto rural",
"13","BOLIVAR","292","Secundaria incompleta","13580","REGIDOR","Resto rural",
"13","BOLIVAR","312","Media completa","13580","REGIDOR","Resto rural",
"13","BOLIVAR","60","Media incompleta","13580","REGIDOR","Resto rural",
"13","BOLIVAR","1","Normal completa","13580","REGIDOR","Resto rural",
"13","BOLIVAR","3","Normal incompleta","13580","REGIDOR","Resto rural",
"13","BOLIVAR","34","Tecnico","13580","REGIDOR","Resto rural",
"13","BOLIVAR","5","Tecnologico","13580","REGIDOR","Resto rural",
"13","BOLIVAR","19","Universitario","13580","REGIDOR","Resto rural",
"13","BOLIVAR","6","Especializacion","13580","REGIDOR","Resto rural",
"13","BOLIVAR","26","Sin informacion","13580","REGIDOR","Total",
"13","BOLIVAR","400","Ninguno","13580","REGIDOR","Total",
"13","BOLIVAR","174","Preescolar","13580","REGIDOR","Total",
"13","BOLIVAR","548","Primaria completa","13580","REGIDOR","Total",
"13","BOLIVAR","1241","Primaria incompleta","13580","REGIDOR","Total",
"13","BOLIVAR","206","Secundaria completa","13580","REGIDOR","Total",
"13","BOLIVAR","743","Secundaria incompleta","13580","REGIDOR","Total",
"13","BOLIVAR","914","Media completa","13580","REGIDOR","Total",
"13","BOLIVAR","151","Media incompleta","13580","REGIDOR","Total",
"13","BOLIVAR","1","Normal completa","13580","REGIDOR","Total",
"13","BOLIVAR","7","Normal incompleta","13580","REGIDOR","Total",
"13","BOLIVAR","206","Tecnico","13580","REGIDOR","Total",
"13","BOLIVAR","25","Tecnologico","13580","REGIDOR","Total",
"13","BOLIVAR","92","Universitario","13580","REGIDOR","Total",
"13","BOLIVAR","28","Especializacion","13580","REGIDOR","Total",
"13","BOLIVAR","1","Doctorado","13580","REGIDOR","Total",
"13","BOLIVAR","35","Sin informacion","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","313","Ninguno","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","131","Preescolar","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","490","Primaria completa","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","1010","Primaria incompleta","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","128","Secundaria completa","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","638","Secundaria incompleta","13600","RIO VIEJO","Cabecera municipal",
"13","BOLIVAR","659","Media completa","13600","RIO VIEJO","Cabecera municipal",
